"","covariate_name_short","location_id","location_name","year_id","age_group_id","age_group_name","sex_id","sex","mean_value","lower_value","upper_value"
"459631","smoking_prev",7,"Democratic People's Republic of Korea",2003,9,"20 to 24",2,"Female",0.0335488629762393,0.0135737745911199,0.0695606733674432
"459632","smoking_prev",7,"Democratic People's Republic of Korea",2003,10,"25 to 29",2,"Female",0.0391000918076899,0.0154633189801432,0.0782636962200974
"459633","smoking_prev",7,"Democratic People's Republic of Korea",2003,11,"30 to 34",2,"Female",0.0423740585079171,0.0167633791298561,0.0922393267406581
"459634","smoking_prev",7,"Democratic People's Republic of Korea",2003,12,"35 to 39",2,"Female",0.0456599716349878,0.0183784248502367,0.0965094766837308
"459635","smoking_prev",7,"Democratic People's Republic of Korea",2003,13,"40 to 44",2,"Female",0.0549922171770674,0.0217176037446583,0.118250528714558
"459636","smoking_prev",7,"Democratic People's Republic of Korea",2003,14,"45 to 49",2,"Female",0.0622163323311122,0.0238302559189115,0.127951627305113
"459637","smoking_prev",7,"Democratic People's Republic of Korea",2003,15,"50 to 54",2,"Female",0.0704810755557822,0.0269830986401009,0.143803640098598
"459638","smoking_prev",7,"Democratic People's Republic of Korea",2003,16,"55 to 59",2,"Female",0.0718621020995106,0.02864322360861,0.142711497016456
"459639","smoking_prev",7,"Democratic People's Republic of Korea",2003,17,"60 to 64",2,"Female",0.0679290826145032,0.0271180286033165,0.132843593414875
"459640","smoking_prev",7,"Democratic People's Republic of Korea",2003,18,"65 to 69",2,"Female",0.054096281120984,0.0197541611616248,0.115665694604918
"459641","smoking_prev",7,"Democratic People's Republic of Korea",2003,19,"70 to 74",2,"Female",0.0392010098437746,0.0145868732066397,0.0814904739599126
"459642","smoking_prev",7,"Democratic People's Republic of Korea",2003,20,"75 to 79",2,"Female",0.0335849913470557,0.0127261887530346,0.0733617776826851
"459643","smoking_prev",7,"Democratic People's Republic of Korea",2003,30,"80 to 84",2,"Female",0.0298290406825459,0.0111355839938734,0.0633538748569736
"459644","smoking_prev",7,"Democratic People's Republic of Korea",2003,31,"85 to 89",2,"Female",0.0298290406825459,0.0111355839938734,0.0633538748569736
"459645","smoking_prev",7,"Democratic People's Republic of Korea",2003,32,"90 to 94",2,"Female",0.0298290406825459,0.0111355839938734,0.0633538748569736
"459647","smoking_prev",7,"Democratic People's Republic of Korea",2003,235,"95 plus",2,"Female",0.0298290406825459,0.0111355839938734,0.0633538748569736
"459704","smoking_prev",10,"Cambodia",2003,7,"10 to 14",1,"Male",0.016595687660043,0.010603577695672,0.023733256519835
"459705","smoking_prev",10,"Cambodia",2003,8,"15 to 19",1,"Male",0.0687904033693982,0.0523095844361807,0.088421682796876
"459706","smoking_prev",10,"Cambodia",2003,9,"20 to 24",1,"Male",0.258175799336015,0.234108758613557,0.284067392214874
"459707","smoking_prev",10,"Cambodia",2003,10,"25 to 29",1,"Male",0.464727287377091,0.436956167287872,0.491518164132373
"459708","smoking_prev",10,"Cambodia",2003,11,"30 to 34",1,"Male",0.566880200880925,0.53788195662493,0.595007038981839
"459709","smoking_prev",10,"Cambodia",2003,12,"35 to 39",1,"Male",0.617998275498187,0.590537344897055,0.646836598509735
"459710","smoking_prev",10,"Cambodia",2003,13,"40 to 44",1,"Male",0.67600641226151,0.648241413763084,0.702916556187962
"459711","smoking_prev",10,"Cambodia",2003,14,"45 to 49",1,"Male",0.673401293582638,0.643679994414928,0.700868556774851
"459712","smoking_prev",10,"Cambodia",2003,15,"50 to 54",1,"Male",0.651900257709325,0.622806421511187,0.680860462354361
"459713","smoking_prev",10,"Cambodia",2003,16,"55 to 59",1,"Male",0.689026593785229,0.659619357935884,0.71959392477483
"459714","smoking_prev",10,"Cambodia",2003,17,"60 to 64",1,"Male",0.687438363643223,0.659570385657477,0.715282302791266
"459715","smoking_prev",10,"Cambodia",2003,18,"65 to 69",1,"Male",0.693711449611645,0.659008181989541,0.728491357375805
"459716","smoking_prev",10,"Cambodia",2003,19,"70 to 74",1,"Male",0.67901601002529,0.638260093837383,0.715018114667527
"459717","smoking_prev",10,"Cambodia",2003,20,"75 to 79",1,"Male",0.683907454470403,0.638388520798357,0.72724833721283
"459718","smoking_prev",10,"Cambodia",2003,30,"80 to 84",1,"Male",0.649293080268184,0.598261220089016,0.697339250720294
"459719","smoking_prev",10,"Cambodia",2003,31,"85 to 89",1,"Male",0.649293080268184,0.598261220089016,0.697339250720294
"459720","smoking_prev",10,"Cambodia",2003,32,"90 to 94",1,"Male",0.649293080268184,0.598261220089016,0.697339250720294
"459722","smoking_prev",10,"Cambodia",2003,235,"95 plus",1,"Male",0.649293080268184,0.598261220089016,0.697339250720294
"459729","smoking_prev",10,"Cambodia",2003,7,"10 to 14",2,"Female",0.00843603339075975,0.00316700096051733,0.0184516630908793
"459730","smoking_prev",10,"Cambodia",2003,8,"15 to 19",2,"Female",0.0119034853409576,0.0047794827961964,0.0242738953331343
"459731","smoking_prev",10,"Cambodia",2003,9,"20 to 24",2,"Female",0.028637918839986,0.014482736931012,0.0496597056296347
"459732","smoking_prev",10,"Cambodia",2003,10,"25 to 29",2,"Female",0.0401144673440225,0.0246782984761979,0.0613703372842667
"459733","smoking_prev",10,"Cambodia",2003,11,"30 to 34",2,"Female",0.0569851574038781,0.0380266041449493,0.0804681275607848
"459734","smoking_prev",10,"Cambodia",2003,12,"35 to 39",2,"Female",0.06352579891061,0.0443028248438244,0.0879945419278369
"459735","smoking_prev",10,"Cambodia",2003,13,"40 to 44",2,"Female",0.0631102280078765,0.0452208703953133,0.0851906851924951
"459736","smoking_prev",10,"Cambodia",2003,14,"45 to 49",2,"Female",0.076780283065501,0.0577777851299741,0.10156708181943
"459737","smoking_prev",10,"Cambodia",2003,15,"50 to 54",2,"Female",0.106010462590022,0.0794602131124222,0.138859123617459
"459738","smoking_prev",10,"Cambodia",2003,16,"55 to 59",2,"Female",0.104661515187894,0.0793398954220133,0.135473061551279
"459739","smoking_prev",10,"Cambodia",2003,17,"60 to 64",2,"Female",0.11468096406374,0.0907980169673668,0.141259930962934
"459740","smoking_prev",10,"Cambodia",2003,18,"65 to 69",2,"Female",0.135408842412165,0.106895224434647,0.167545044805317
"459741","smoking_prev",10,"Cambodia",2003,19,"70 to 74",2,"Female",0.11484776016845,0.0832197563365362,0.151592736375168
"459742","smoking_prev",10,"Cambodia",2003,20,"75 to 79",2,"Female",0.112434321559292,0.0811395599202729,0.14905137352172
"459743","smoking_prev",10,"Cambodia",2003,30,"80 to 84",2,"Female",0.0682370781550962,0.0418235239271269,0.102443521749105
"459744","smoking_prev",10,"Cambodia",2003,31,"85 to 89",2,"Female",0.0682370781550962,0.0418235239271269,0.102443521749105
"459745","smoking_prev",10,"Cambodia",2003,32,"90 to 94",2,"Female",0.0682370781550962,0.0418235239271269,0.102443521749105
"459747","smoking_prev",10,"Cambodia",2003,235,"95 plus",2,"Female",0.0682370781550962,0.0418235239271269,0.102443521749105
"459754","smoking_prev",11,"Indonesia",2003,7,"10 to 14",1,"Male",0.112723378782896,0.0836637040391572,0.148347234426034
"459755","smoking_prev",11,"Indonesia",2003,8,"15 to 19",1,"Male",0.361778387638249,0.337544582429923,0.384211685068284
"459756","smoking_prev",11,"Indonesia",2003,9,"20 to 24",1,"Male",0.66877458706718,0.642571201290004,0.692843763323239
"459757","smoking_prev",11,"Indonesia",2003,10,"25 to 29",1,"Male",0.709494064410178,0.68334022954208,0.733058822749188
"459758","smoking_prev",11,"Indonesia",2003,11,"30 to 34",1,"Male",0.703457732879382,0.680694260301622,0.727770621774381
"459759","smoking_prev",11,"Indonesia",2003,12,"35 to 39",1,"Male",0.687342932063308,0.663164128987448,0.711504183076565
"459760","smoking_prev",11,"Indonesia",2003,13,"40 to 44",1,"Male",0.682336247705727,0.655849064084722,0.707763941221325
"459761","smoking_prev",11,"Indonesia",2003,14,"45 to 49",1,"Male",0.684157269670005,0.656922626916555,0.711707210741234
"459762","smoking_prev",11,"Indonesia",2003,15,"50 to 54",1,"Male",0.65421404495507,0.62581858004484,0.680699086801864
"459763","smoking_prev",11,"Indonesia",2003,16,"55 to 59",1,"Male",0.639985592324328,0.612850196013375,0.666065224086812
"459764","smoking_prev",11,"Indonesia",2003,17,"60 to 64",1,"Male",0.588772336736795,0.560601513354666,0.618466758923343
"459765","smoking_prev",11,"Indonesia",2003,18,"65 to 69",1,"Male",0.55951463901628,0.528945360204492,0.588187530881657
"459766","smoking_prev",11,"Indonesia",2003,19,"70 to 74",1,"Male",0.525939160460966,0.498592975110437,0.555725472953524
"459767","smoking_prev",11,"Indonesia",2003,20,"75 to 79",1,"Male",0.485842358011415,0.453742847953583,0.516731961351753
"459768","smoking_prev",11,"Indonesia",2003,30,"80 to 84",1,"Male",0.427681126662403,0.398808468263837,0.458539909295705
"459769","smoking_prev",11,"Indonesia",2003,31,"85 to 89",1,"Male",0.427681126662403,0.398808468263837,0.458539909295705
"459770","smoking_prev",11,"Indonesia",2003,32,"90 to 94",1,"Male",0.427681126662403,0.398808468263837,0.458539909295705
"459772","smoking_prev",11,"Indonesia",2003,235,"95 plus",1,"Male",0.427681126662403,0.398808468263837,0.458539909295705
"459779","smoking_prev",11,"Indonesia",2003,7,"10 to 14",2,"Female",0.015926108623932,0.00702013303458162,0.0319189074487437
"459780","smoking_prev",11,"Indonesia",2003,8,"15 to 19",2,"Female",0.0266195421554595,0.0155766285537784,0.0430647421542649
"459781","smoking_prev",11,"Indonesia",2003,9,"20 to 24",2,"Female",0.0244359784073428,0.0139383563727129,0.0391590706979863
"459782","smoking_prev",11,"Indonesia",2003,10,"25 to 29",2,"Female",0.0282723325618155,0.0157500664095651,0.0464472351864234
"459783","smoking_prev",11,"Indonesia",2003,11,"30 to 34",2,"Female",0.0380834670706845,0.0236041096052537,0.0579682307492139
"459784","smoking_prev",11,"Indonesia",2003,12,"35 to 39",2,"Female",0.0406295107938323,0.0264579120036153,0.0580704215849386
"459785","smoking_prev",11,"Indonesia",2003,13,"40 to 44",2,"Female",0.0420318954100136,0.0284060296535105,0.0610865288085337
"459786","smoking_prev",11,"Indonesia",2003,14,"45 to 49",2,"Female",0.0540068744574203,0.037874090361913,0.0738969881154954
"459787","smoking_prev",11,"Indonesia",2003,15,"50 to 54",2,"Female",0.0496297746427896,0.0324998865408878,0.0714013976262212
"459788","smoking_prev",11,"Indonesia",2003,16,"55 to 59",2,"Female",0.0639804512774813,0.0444958029388602,0.0888925896945579
"459789","smoking_prev",11,"Indonesia",2003,17,"60 to 64",2,"Female",0.0562430930209729,0.0393230368481089,0.0788184524419325
"459790","smoking_prev",11,"Indonesia",2003,18,"65 to 69",2,"Female",0.0591900987592056,0.0411485204158602,0.0829139427760018
"459791","smoking_prev",11,"Indonesia",2003,19,"70 to 74",2,"Female",0.0520861618077353,0.0339616960527456,0.0757173959182261
"459792","smoking_prev",11,"Indonesia",2003,20,"75 to 79",2,"Female",0.053580885786926,0.0360313645491605,0.075142228007145
"459793","smoking_prev",11,"Indonesia",2003,30,"80 to 84",2,"Female",0.058172731129083,0.0392888713988248,0.0824910566875178
"459794","smoking_prev",11,"Indonesia",2003,31,"85 to 89",2,"Female",0.058172731129083,0.0392888713988248,0.0824910566875178
"459795","smoking_prev",11,"Indonesia",2003,32,"90 to 94",2,"Female",0.058172731129083,0.0392888713988248,0.0824910566875178
"459797","smoking_prev",11,"Indonesia",2003,235,"95 plus",2,"Female",0.058172731129083,0.0392888713988248,0.0824910566875178
"459804","smoking_prev",12,"Lao People's Democratic Republic",2003,7,"10 to 14",1,"Male",0.0771980876953751,0.0548038782684612,0.106996490780216
"459805","smoking_prev",12,"Lao People's Democratic Republic",2003,8,"15 to 19",1,"Male",0.181164649393348,0.139538040308095,0.228200417464282
"459806","smoking_prev",12,"Lao People's Democratic Republic",2003,9,"20 to 24",1,"Male",0.316168772179309,0.263099435993958,0.37212463765744
"459807","smoking_prev",12,"Lao People's Democratic Republic",2003,10,"25 to 29",1,"Male",0.380369957656792,0.325241612047024,0.436874598521881
"459808","smoking_prev",12,"Lao People's Democratic Republic",2003,11,"30 to 34",1,"Male",0.428868835985265,0.37037470777632,0.487807567873119
"459809","smoking_prev",12,"Lao People's Democratic Republic",2003,12,"35 to 39",1,"Male",0.528767352873396,0.468292319391271,0.589305820751455
"459810","smoking_prev",12,"Lao People's Democratic Republic",2003,13,"40 to 44",1,"Male",0.572295849435882,0.498381544938954,0.640531693068884
"459811","smoking_prev",12,"Lao People's Democratic Republic",2003,14,"45 to 49",1,"Male",0.546548773731888,0.470547122405556,0.626365679350055
"459812","smoking_prev",12,"Lao People's Democratic Republic",2003,15,"50 to 54",1,"Male",0.465362831476747,0.387230988473678,0.544552627867389
"459813","smoking_prev",12,"Lao People's Democratic Republic",2003,16,"55 to 59",1,"Male",0.547925307605527,0.456429978480622,0.631246317823252
"459814","smoking_prev",12,"Lao People's Democratic Republic",2003,17,"60 to 64",1,"Male",0.488511205381519,0.402889937009933,0.577993456511441
"459815","smoking_prev",12,"Lao People's Democratic Republic",2003,18,"65 to 69",1,"Male",0.498536900115521,0.40493386882026,0.58699349178798
"459816","smoking_prev",12,"Lao People's Democratic Republic",2003,19,"70 to 74",1,"Male",0.456819828061194,0.357876763783535,0.5537055590611
"459817","smoking_prev",12,"Lao People's Democratic Republic",2003,20,"75 to 79",1,"Male",0.454267174988588,0.36219909821724,0.556689425466925
"459818","smoking_prev",12,"Lao People's Democratic Republic",2003,30,"80 to 84",1,"Male",0.351618422880201,0.256477272600364,0.448245695482121
"459819","smoking_prev",12,"Lao People's Democratic Republic",2003,31,"85 to 89",1,"Male",0.351618422880201,0.256477272600364,0.448245695482121
"459820","smoking_prev",12,"Lao People's Democratic Republic",2003,32,"90 to 94",1,"Male",0.351618422880201,0.256477272600364,0.448245695482121
"459822","smoking_prev",12,"Lao People's Democratic Republic",2003,235,"95 plus",1,"Male",0.351618422880201,0.256477272600364,0.448245695482121
"459829","smoking_prev",12,"Lao People's Democratic Republic",2003,7,"10 to 14",2,"Female",0.020755755731034,0.00872593960157617,0.0434694528293781
"459830","smoking_prev",12,"Lao People's Democratic Republic",2003,8,"15 to 19",2,"Female",0.0294503895885733,0.0134911397508189,0.0575302776617447
"459831","smoking_prev",12,"Lao People's Democratic Republic",2003,9,"20 to 24",2,"Female",0.0191265628965711,0.00803218307329323,0.0410615802955301
"459832","smoking_prev",12,"Lao People's Democratic Republic",2003,10,"25 to 29",2,"Female",0.0301922028351486,0.0118231237096882,0.0614806500279871
"459833","smoking_prev",12,"Lao People's Democratic Republic",2003,11,"30 to 34",2,"Female",0.0561863711917134,0.0255066319101707,0.107059454451865
"459834","smoking_prev",12,"Lao People's Democratic Republic",2003,12,"35 to 39",2,"Female",0.0679384718390945,0.0330896118310159,0.12625301470572
"459835","smoking_prev",12,"Lao People's Democratic Republic",2003,13,"40 to 44",2,"Female",0.0755869329422805,0.0363985387322453,0.136476404692204
"459836","smoking_prev",12,"Lao People's Democratic Republic",2003,14,"45 to 49",2,"Female",0.059032613434058,0.0281249446610234,0.114047605888672
"459837","smoking_prev",12,"Lao People's Democratic Republic",2003,15,"50 to 54",2,"Female",0.060004395365568,0.0245669280426918,0.120661129288077
"459838","smoking_prev",12,"Lao People's Democratic Republic",2003,16,"55 to 59",2,"Female",0.0815699497286088,0.0334330172724383,0.155426009031171
"459839","smoking_prev",12,"Lao People's Democratic Republic",2003,17,"60 to 64",2,"Female",0.0862328550937776,0.039693869447059,0.163904896913667
"459840","smoking_prev",12,"Lao People's Democratic Republic",2003,18,"65 to 69",2,"Female",0.0881359529747063,0.0397843963323438,0.163904773858401
"459841","smoking_prev",12,"Lao People's Democratic Republic",2003,19,"70 to 74",2,"Female",0.0584334995081019,0.0235561786734048,0.119377385416832
"459842","smoking_prev",12,"Lao People's Democratic Republic",2003,20,"75 to 79",2,"Female",0.0457962197393205,0.018516144241956,0.0977349010362038
"459843","smoking_prev",12,"Lao People's Democratic Republic",2003,30,"80 to 84",2,"Female",0.0485760387551286,0.0188221244092949,0.0991599810953489
"459844","smoking_prev",12,"Lao People's Democratic Republic",2003,31,"85 to 89",2,"Female",0.0485760387551286,0.0188221244092949,0.0991599810953489
"459845","smoking_prev",12,"Lao People's Democratic Republic",2003,32,"90 to 94",2,"Female",0.0485760387551286,0.0188221244092949,0.0991599810953489
"459847","smoking_prev",12,"Lao People's Democratic Republic",2003,235,"95 plus",2,"Female",0.0485760387551286,0.0188221244092949,0.0991599810953489
"459954","smoking_prev",15,"Myanmar",2003,7,"10 to 14",1,"Male",0.155656344215812,0.123802289711594,0.194895012948736
"459955","smoking_prev",15,"Myanmar",2003,8,"15 to 19",1,"Male",0.235695622296953,0.201619495684486,0.27316317968723
"459956","smoking_prev",15,"Myanmar",2003,9,"20 to 24",1,"Male",0.433693584419601,0.381718423776338,0.483665820349028
"459957","smoking_prev",15,"Myanmar",2003,10,"25 to 29",1,"Male",0.487475420416483,0.43759040422441,0.540522141562677
"459958","smoking_prev",15,"Myanmar",2003,11,"30 to 34",1,"Male",0.490635863404005,0.44794297166385,0.537436797238801
"459959","smoking_prev",15,"Myanmar",2003,12,"35 to 39",1,"Male",0.528669783147682,0.483165539019861,0.577099276680281
"459960","smoking_prev",15,"Myanmar",2003,13,"40 to 44",1,"Male",0.519680610789727,0.472044656656829,0.567573186444767
"459961","smoking_prev",15,"Myanmar",2003,14,"45 to 49",1,"Male",0.554104267006543,0.506734579287832,0.599501629460271
"459962","smoking_prev",15,"Myanmar",2003,15,"50 to 54",1,"Male",0.566287878620424,0.51341719669908,0.621728708904317
"459963","smoking_prev",15,"Myanmar",2003,16,"55 to 59",1,"Male",0.499103694089927,0.436112103235996,0.559044254222287
"459964","smoking_prev",15,"Myanmar",2003,17,"60 to 64",1,"Male",0.496688138161688,0.434570274960993,0.556850619286556
"459965","smoking_prev",15,"Myanmar",2003,18,"65 to 69",1,"Male",0.521772657162454,0.446617443703801,0.592027166287139
"459966","smoking_prev",15,"Myanmar",2003,19,"70 to 74",1,"Male",0.423435477710309,0.345959821703991,0.503713779696629
"459967","smoking_prev",15,"Myanmar",2003,20,"75 to 79",1,"Male",0.362059023390106,0.275410735276906,0.458201397990686
"459968","smoking_prev",15,"Myanmar",2003,30,"80 to 84",1,"Male",0.472785478515001,0.39375269670375,0.55782134916452
"459969","smoking_prev",15,"Myanmar",2003,31,"85 to 89",1,"Male",0.472785478515001,0.39375269670375,0.55782134916452
"459970","smoking_prev",15,"Myanmar",2003,32,"90 to 94",1,"Male",0.472785478515001,0.39375269670375,0.55782134916452
"459972","smoking_prev",15,"Myanmar",2003,235,"95 plus",1,"Male",0.472785478515001,0.39375269670375,0.55782134916452
"459979","smoking_prev",15,"Myanmar",2003,7,"10 to 14",2,"Female",0.045004777156906,0.0240487697840897,0.0766284333188421
"459980","smoking_prev",15,"Myanmar",2003,8,"15 to 19",2,"Female",0.0302396591913512,0.0153981010012846,0.0519713273364165
"459981","smoking_prev",15,"Myanmar",2003,9,"20 to 24",2,"Female",0.0145655142371767,0.00539615613024792,0.0289565559409611
"459982","smoking_prev",15,"Myanmar",2003,10,"25 to 29",2,"Female",0.0359430324103749,0.0183558967970415,0.0627223188749176
"459983","smoking_prev",15,"Myanmar",2003,11,"30 to 34",2,"Female",0.0422969607836038,0.0219658026933702,0.0735193618568116
"459984","smoking_prev",15,"Myanmar",2003,12,"35 to 39",2,"Female",0.100604521216922,0.0669159325487678,0.147270016764439
"459985","smoking_prev",15,"Myanmar",2003,13,"40 to 44",2,"Female",0.140229321141468,0.104048359264672,0.184776235606945
"459986","smoking_prev",15,"Myanmar",2003,14,"45 to 49",2,"Female",0.163541496877444,0.123480040534452,0.213062355835422
"459987","smoking_prev",15,"Myanmar",2003,15,"50 to 54",2,"Female",0.293265270598667,0.244533499439911,0.350943566619476
"459988","smoking_prev",15,"Myanmar",2003,16,"55 to 59",2,"Female",0.262443609170681,0.206144755193915,0.327222218912655
"459989","smoking_prev",15,"Myanmar",2003,17,"60 to 64",2,"Female",0.296525476522013,0.237938676902473,0.365406348409296
"459990","smoking_prev",15,"Myanmar",2003,18,"65 to 69",2,"Female",0.297618595598658,0.220917489658291,0.383636345907484
"459991","smoking_prev",15,"Myanmar",2003,19,"70 to 74",2,"Female",0.347065550511866,0.267524825916805,0.4332957771025
"459992","smoking_prev",15,"Myanmar",2003,20,"75 to 79",2,"Female",0.280287146277623,0.189468872936656,0.383364368959383
"459993","smoking_prev",15,"Myanmar",2003,30,"80 to 84",2,"Female",0.187577205624184,0.115697753624039,0.274680963974782
"459994","smoking_prev",15,"Myanmar",2003,31,"85 to 89",2,"Female",0.187577205624184,0.115697753624039,0.274680963974782
"459995","smoking_prev",15,"Myanmar",2003,32,"90 to 94",2,"Female",0.187577205624184,0.115697753624039,0.274680963974782
"459997","smoking_prev",15,"Myanmar",2003,235,"95 plus",2,"Female",0.187577205624184,0.115697753624039,0.274680963974782
"460004","smoking_prev",16,"Philippines",2003,7,"10 to 14",1,"Male",0.235375086563807,0.197800635540314,0.277687358343402
"460005","smoking_prev",16,"Philippines",2003,8,"15 to 19",1,"Male",0.340423560766096,0.316004631018909,0.362499672023932
"460006","smoking_prev",16,"Philippines",2003,9,"20 to 24",1,"Male",0.546725261010282,0.519569523891784,0.578314333675117
"460007","smoking_prev",16,"Philippines",2003,10,"25 to 29",1,"Male",0.594355954730113,0.561441167634422,0.626147252271861
"460008","smoking_prev",16,"Philippines",2003,11,"30 to 34",1,"Male",0.585661038982078,0.555070585562219,0.61800688646208
"460009","smoking_prev",16,"Philippines",2003,12,"35 to 39",1,"Male",0.605625232659761,0.572452679189028,0.638316238702383
"460010","smoking_prev",16,"Philippines",2003,13,"40 to 44",1,"Male",0.60280994048568,0.567551526601724,0.634449373485078
"460011","smoking_prev",16,"Philippines",2003,14,"45 to 49",1,"Male",0.619461498499723,0.585637335302884,0.653229518887651
"460012","smoking_prev",16,"Philippines",2003,15,"50 to 54",1,"Male",0.604221263383046,0.568798653118528,0.640398705078333
"460013","smoking_prev",16,"Philippines",2003,16,"55 to 59",1,"Male",0.550734294516031,0.503684324096374,0.595814306302547
"460014","smoking_prev",16,"Philippines",2003,17,"60 to 64",1,"Male",0.522373664047121,0.475639176100814,0.572768278745599
"460015","smoking_prev",16,"Philippines",2003,18,"65 to 69",1,"Male",0.450837470971932,0.3997858275078,0.505460329978163
"460016","smoking_prev",16,"Philippines",2003,19,"70 to 74",1,"Male",0.366679150219473,0.313519625491658,0.421013099521982
"460017","smoking_prev",16,"Philippines",2003,20,"75 to 79",1,"Male",0.253109535519344,0.195167126372703,0.318088245239953
"460018","smoking_prev",16,"Philippines",2003,30,"80 to 84",1,"Male",0.251271100727035,0.195308885960105,0.316597548890962
"460019","smoking_prev",16,"Philippines",2003,31,"85 to 89",1,"Male",0.251271100727035,0.195308885960105,0.316597548890962
"460020","smoking_prev",16,"Philippines",2003,32,"90 to 94",1,"Male",0.251271100727035,0.195308885960105,0.316597548890962
"460022","smoking_prev",16,"Philippines",2003,235,"95 plus",1,"Male",0.251271100727035,0.195308885960105,0.316597548890962
"460029","smoking_prev",16,"Philippines",2003,7,"10 to 14",2,"Female",0.156015173121197,0.114917569541034,0.201257997996438
"460030","smoking_prev",16,"Philippines",2003,8,"15 to 19",2,"Female",0.0967620061846908,0.0762222507940445,0.122627645036325
"460031","smoking_prev",16,"Philippines",2003,9,"20 to 24",2,"Female",0.0633800849176732,0.0421719551156161,0.0921278385914285
"460032","smoking_prev",16,"Philippines",2003,10,"25 to 29",2,"Female",0.0711085587587596,0.0474614376413304,0.103692228884626
"460033","smoking_prev",16,"Philippines",2003,11,"30 to 34",2,"Female",0.0820278792666059,0.0582023714778321,0.109767616055474
"460034","smoking_prev",16,"Philippines",2003,12,"35 to 39",2,"Female",0.112352462319957,0.088877995575074,0.14010583992503
"460035","smoking_prev",16,"Philippines",2003,13,"40 to 44",2,"Female",0.13844168193366,0.109463747001246,0.171718383879545
"460036","smoking_prev",16,"Philippines",2003,14,"45 to 49",2,"Female",0.14889942350909,0.123061562460584,0.179397732600975
"460037","smoking_prev",16,"Philippines",2003,15,"50 to 54",2,"Female",0.171272238312931,0.136974891978422,0.208356239191914
"460038","smoking_prev",16,"Philippines",2003,16,"55 to 59",2,"Female",0.170506602988525,0.129570238450835,0.21820918975479
"460039","smoking_prev",16,"Philippines",2003,17,"60 to 64",2,"Female",0.229174026311183,0.181265362794836,0.286803521959354
"460040","smoking_prev",16,"Philippines",2003,18,"65 to 69",2,"Female",0.173294172532757,0.13091983722506,0.219638216350606
"460041","smoking_prev",16,"Philippines",2003,19,"70 to 74",2,"Female",0.215191177302195,0.148981296064856,0.29149284735625
"460042","smoking_prev",16,"Philippines",2003,20,"75 to 79",2,"Female",0.198013673913521,0.121116343686047,0.288888769801496
"460043","smoking_prev",16,"Philippines",2003,30,"80 to 84",2,"Female",0.224914938518632,0.147158272652495,0.312578356271544
"460044","smoking_prev",16,"Philippines",2003,31,"85 to 89",2,"Female",0.224914938518632,0.147158272652495,0.312578356271544
"460045","smoking_prev",16,"Philippines",2003,32,"90 to 94",2,"Female",0.224914938518632,0.147158272652495,0.312578356271544
"460047","smoking_prev",16,"Philippines",2003,235,"95 plus",2,"Female",0.224914938518632,0.147158272652495,0.312578356271544
"460104","smoking_prev",18,"Thailand",2003,7,"10 to 14",1,"Male",0.14419345753801,0.115196199198799,0.176463074549495
"460105","smoking_prev",18,"Thailand",2003,8,"15 to 19",1,"Male",0.260851336340238,0.227129881681668,0.297923017047496
"460106","smoking_prev",18,"Thailand",2003,9,"20 to 24",1,"Male",0.412212746512439,0.370255674416648,0.455320671663424
"460107","smoking_prev",18,"Thailand",2003,10,"25 to 29",1,"Male",0.466827103695283,0.425765913946536,0.50768776329732
"460108","smoking_prev",18,"Thailand",2003,11,"30 to 34",1,"Male",0.472720423575499,0.434159638050408,0.511723710055876
"460109","smoking_prev",18,"Thailand",2003,12,"35 to 39",1,"Male",0.478821244586003,0.436121248042388,0.518865922155797
"460110","smoking_prev",18,"Thailand",2003,13,"40 to 44",1,"Male",0.474665988090365,0.436186141176028,0.51355557417056
"460111","smoking_prev",18,"Thailand",2003,14,"45 to 49",1,"Male",0.477739551118929,0.435368946885339,0.519621634277265
"460112","smoking_prev",18,"Thailand",2003,15,"50 to 54",1,"Male",0.458147709702427,0.417447079528603,0.499150155368561
"460113","smoking_prev",18,"Thailand",2003,16,"55 to 59",1,"Male",0.438358491339242,0.396910373384373,0.479581011588024
"460114","smoking_prev",18,"Thailand",2003,17,"60 to 64",1,"Male",0.444346347051808,0.39804443068078,0.489070107162839
"460115","smoking_prev",18,"Thailand",2003,18,"65 to 69",1,"Male",0.406051047641563,0.364523021994878,0.450195582541541
"460116","smoking_prev",18,"Thailand",2003,19,"70 to 74",1,"Male",0.37131736741067,0.331512768910132,0.413251145701461
"460117","smoking_prev",18,"Thailand",2003,20,"75 to 79",1,"Male",0.357771399600088,0.309279894445763,0.414346754263812
"460118","smoking_prev",18,"Thailand",2003,30,"80 to 84",1,"Male",0.347090607543644,0.298780961329952,0.401426251086046
"460119","smoking_prev",18,"Thailand",2003,31,"85 to 89",1,"Male",0.347090607543644,0.298780961329952,0.401426251086046
"460120","smoking_prev",18,"Thailand",2003,32,"90 to 94",1,"Male",0.347090607543644,0.298780961329952,0.401426251086046
"460122","smoking_prev",18,"Thailand",2003,235,"95 plus",1,"Male",0.347090607543644,0.298780961329952,0.401426251086046
"460129","smoking_prev",18,"Thailand",2003,7,"10 to 14",2,"Female",0.048294225483868,0.030286907010249,0.072224640395843
"460130","smoking_prev",18,"Thailand",2003,8,"15 to 19",2,"Female",0.036625902575549,0.0229247656006635,0.0552273974258783
