measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2007,2453703.329,2648094.917506092,2270210.1495347577
5,Prevalence,178,Eritrea,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.5243837159844341,0.5791197865389696,0.4738136979966595
5,Prevalence,178,Eritrea,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.4831571344133549,0.5367925681059064,0.4397311677356126
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.5039119176532261,0.5426049878426404,0.4664810891958884
5,Prevalence,178,Eritrea,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2007,51271.89863723571,56869.89813481085,46149.21593771316
5,Prevalence,178,Eritrea,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2007,47505.21088846579,52921.87827075367,43155.33515777684
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2007,49405.28291470401,53319.35487926653,45710.65025401529
5,Prevalence,178,Eritrea,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2008,1305838.2216889798,1446075.607905408,1177828.715445889
5,Prevalence,178,Eritrea,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2008,1186334.7342189257,1311022.5833361116,1078775.818053292
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2008,2492172.955907904,2690370.7285267552,2304855.775628075
5,Prevalence,178,Eritrea,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.5203917650986413,0.5750131931850455,0.4706319367385698
5,Prevalence,178,Eritrea,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.4788714887525904,0.5277830810788984,0.4358858588850015
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.4997808544501039,0.5384972897255182,0.4632606240198484
5,Prevalence,178,Eritrea,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2008,50851.940732269904,56313.06381312341,45866.99564755548
5,Prevalence,178,Eritrea,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2008,47085.56960329932,52034.42444919438,42816.5613
5,Prevalence,178,Eritrea,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2008,48986.66837364497,52882.48488856968,45304.72303782801
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1990,261857812.89438364,276384604.21802247,248116373.0731336
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1990,250649218.29651445,257401417.96408868,243971988.2366545
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1990,512507031.1908982,528690232.4370541,496200362.01751983
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.5952393066411634,0.6275681331422676,0.5642716764807808
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.6158199620436862,0.6323037340925677,0.5997555260393137
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.6051314783847304,0.6244650446166874,0.5861433236679641
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1990,58993.81479082395,62266.548292181564,55898.01273392272
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1990,61254.67612298279,62904.80615955727,59622.86746427199
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1990,60078.28781062391,61975.35255899348,58166.74961854407
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1991,262962055.5617149,276658111.5470346,249416077.29730505
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1991,253513161.8969592,260387322.2246745,247082370.62252775
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1991,516475217.4586739,532374447.3727919,500690452.2974452
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1991,0.5867268304897683,0.6162504333098611,0.5573923477886841
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1991,0.6116411439233485,0.627768639,0.5966321713978471
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1991,0.5986988413005739,0.6171801691931362,0.5806594745635815
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1991,58145.47332565052,61173.90895397684,55150.22248552226
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1991,60842.25228229753,62492.026178683256,59298.885373194855
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1991,59438.65659733094,61268.42274114961,57622.063653134406
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1992,264078492.2522772,278153326.13973546,250603010.78499517
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1992,256513259.2,263375760.74279243,250038147.22792956
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1992,520591751.4921744,536466206.1577467,504475921.8745088
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1992,0.5783096879175719,0.6084183887544271,0.5492320822683606
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1992,0.6074978552236402,0.6233154151051669,0.5921875377463119
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1992,0.5923342068558326,0.6102742072184266,0.5741454094087065
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1992,57304.792982332874,60359.019153129826,54380.62574238144
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1992,60432.28280197049,62049.02820055467,58906.80298294997
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1992,58804.300081411886,60597.4253,56983.909961549696
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1993,265268792.6404534,279511132.1242568,251211361.80291173
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1993,259697394.1961561,266592113.1630488,253491258.14505148
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1993,524966186.8366093,540765476.9797201,508448965.1901709
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1993,0.5700918894048707,0.6004102463355763,0.540435762
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1993,0.6034640573814224,0.6189992813810786,0.5890578992140307
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1993,0.5861281452651333,0.6035110538571893,0.5681460322295815
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1993,56481.63916804939,59514.15072595201,53488.49878280999
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1993,60032.53003952255,61626.33664961666,58597.89859059898
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1993,58184.157065825595,59935.25723620939,56353.48560037647
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1994,266552137.35370377,281553877.9454092,252564259.0185174
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1994,263083119.32751888,269935493.1049328,256593254.12883845
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1994,529635256.6812224,546263630.9594722,512535653.4
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1994,0.5621287990159622,0.5933050743028234,0.5333230094162804
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1994,0.599581197,0.6150614216088461,0.5843915958049057
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1994,0.5801304070859512,0.59842228,0.561936518
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1994,55681.721162698326,58815.527347392446,52759.70692244458
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1994,59646.94330931746,61200.53272729463,58175.54285390134
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1994,57583.198755681784,59391.07496665805,55724.08940894515
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1995,267930631.94049016,283662587.2151599,253602656.3781068
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1995,266639930.82493204,273565058.3939952,259848204.82564905
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1995,534570562.8,552175030.0330724,517268666.7348439
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1995,0.5544827193542895,0.5863540805990854,0.5255479748780567
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1995,0.5958894846875372,0.6112284220513431,0.5805917771525175
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1995,0.5743927037282003,0.5933738386542415,0.5560926039004606
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1995,54911.442859002265,58135.65188978336,51974.97454374915
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1995,59280.07620699445,60819.68840523921,57770.12218934627
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,57006.928221741684,58884.27926164419,55161.84356161229
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1996,269283156.9976118,284942739.8560516,254503775.23062563
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1996,270063444.6,276901445.0444853,263604417.2607853
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1996,539346601.5638734,557435599.1335256,521823416.9082959
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1996,0.5469522599298451,0.5783294558712375,0.5174251767681808
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1996,0.5917546110206654,0.606772131,0.5774035986783917
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1996,0.5685061073964693,0.5876429855165834,0.5505997273740106
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1996,54147.891259395976,57296.74542183367,51176.029351200326
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1996,58867.58752703671,60358.11354883216,57459.66889571161
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1996,56412.596897014635,58304.60349390239,54579.771123271414
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1997,270314682.0904559,286392551.2426652,255144857.5627253
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1997,273207241.42242664,279934666.4,266924283.14440244
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1997,543521923.5128825,561524750.9099426,526828288.69375145
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1997,0.5390120750763986,0.571556017,0.5091704682241256
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1997,0.5868876139667909,0.601714844,0.5733806081629041
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1997,0.5620608488748385,0.5808957615351998,0.5449470427308457
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1997,53336.83418958733,56509.22066323921,50343.61750870448
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1997,58379.87078628765,59817.41029188223,57037.306473142016
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1997,55757.92298475088,57604.76709551877,54045.384144431875
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1998,271249370.6989015,287931528.64422226,255605953.0360809
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1998,276318426.90940404,283034034.4931463,270015650.9670187
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1998,547567797.6,565310008.0555297,531017751.65756464
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1998,0.5311303578926221,0.5639364502391963,0.5012911390897068
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1998,0.5819244882341379,0.5961970025856482,0.5683780899648598
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1998,0.5556048815011756,0.5737439776551652,0.5387679655981245
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1998,52530.272002122445,55760.94602061754,49500.76088195494
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1998,57882.01285471673,59288.76987,56561.73406550245
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1998,55101.16610662254,56886.545906569205,53435.75255420554
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1999,272428875.64550984,289390251.0877088,256226489.9475473
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1999,279733565.2250301,286548956.1995709,273208058.8793185
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1999,552162440.8705398,570141209.2750623,534672004.24114335
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1999,0.5238700436475616,0.5566693200406295,0.493996882
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1999,0.5775854298521629,0.5917507006712572,0.5640578982190751
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1999,0.5497744196814267,0.5677141804242138,0.5327612683540344
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1999,51788.418615715236,55012.756746603765,48708.36356974715
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1999,57446.792978095764,58846.41892,56106.69848
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1999,54508.40731558103,56283.23653011642,52781.78526859897
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2000,273850722.61460376,291136180.8956559,257660751.95886308
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2000,283729253.42287374,291027539.4348714,276925283.2054749
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2000,557579976.0374776,576235560.5680323,540008723.1004784
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2000,0.5171475197294358,0.549290392,0.4874442545035578
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2000,0.5743732466932852,0.5891165989641294,0.56055711
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2000,0.5447681036245554,0.5631771260292199,0.5281162438432763
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2000,51106.08524260254,54331.90146807994,48084.70917133344
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2000,57124.07831928429,58593.46456238881,55754.21418686966
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2000,54000.967927157064,55807.73944907618,52299.212650660054
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2001,275068441.3522912,292173933.7931725,258804414.4217933
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2001,288210293.5905142,295650562.0804986,281465375.4294413
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2001,563278734.9,581578302.8238206,545995182.5794033
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2001,0.5103553639318297,0.5413408309697866,0.4814575509160043
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2001,0.5721579013789547,0.5866413179052776,0.5588524181163077
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2001,0.5402137527193229,0.5577339976363538,0.5238549951574762
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2001,50405.82211,53540.37438956476,47425.466953611874
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2001,56892.94111456315,58361.656030341466,55561.488906594255
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2001,53528.78632823965,55267.807523672265,51886.31782364146
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2002,275983406.42170846,292936996.2728297,259729968.29163495
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2002,292866537.2782713,300346723.2,286200672.8397318
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2002,568849943.6999803,586803020.8323424,551418689.5080638
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2002,0.5034206273799265,0.5342944611968936,0.4749637269847184
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2002,0.5703553822946188,0.5845681913051564,0.5573727073967268
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2002,0.5357948588453294,0.5535833744532666,0.5194162445623687
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2002,49669.20587789213,52720.372452008465,46744.04680701436
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2002,56690.74940017866,58138.70364895416,55400.424961160374
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2002,53052.154921481255,54726.49705668195,51426.479102916055
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2003,276561494.62690383,293814825.3955296,260275964.50439575
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2003,297531578.6071099,305119343.00791544,290799692.3936168
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2003,574093073.2340134,592432062.2,556610475.1
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2003,0.4961656976156383,0.5269835262327192,0.4675442492247421
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2003,0.5685650526902283,0.5826945327167727,0.5559468290755291
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2003,0.531225227,0.5486271524310223,0.5151971436527625
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2003,48891.37054789876,51941.466111391164,46012.36568548054
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2003,56484.13042438811,57924.61037630141,55206.132503410554
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2003,52552.52060154656,54231.272950215636,50952.16232837983
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2004,276873427.5023886,294039794.8399117,260674878.12016127
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2004,302100706.2952548,309861385.8,295294793.60325086
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2004,578974133.7976433,597735304.9532385,561179084.9284725
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2004,0.4886493781592922,0.5190126907119673,0.4606714088679726
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2004,0.5665336985588987,0.5805153638319474,0.5539012663229574
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2004,0.5264122090350525,0.5438804304170375,0.5105702804699321
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2004,48091.35419181059,51073.05546687578,45277.75744
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2004,56255.47209074567,57700.62159811247,54988.11381081206
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2004,52031.41289383766,53717.44718411891,50432.20235725525
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2005,276960025.1316668,295382885.76732445,260850184.22643152
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2005,306409142.4206588,314121019.80979884,299415345.6866963
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2005,583369167.5523256,602376643.9492624,565327734.4993521
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2005,0.4808416882302948,0.5123460159240276,0.4534262323947857
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2005,0.5639583664553757,0.5777384201856364,0.5510334223343529
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2005,0.521189122,0.5383772794532797,0.5055035005406696
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2005,47278.38910600727,50423.25874257041,44528.362901353656
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2005,55981.47102526489,57390.44412965686,54703.69247686431
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2005,51482.20989448541,53159.61580460107,49890.05711217844
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2006,276635001.91474545,294915949.2,260736942.96186855
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2006,310151116.8547884,317615324.30663085,303257889.6583048
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2006,586786118.7695341,606121327.2161006,569255688.0419526
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2006,0.4725234154899551,0.5031014469875148,0.4464497667545651
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2006,0.560437755,0.5733534038302126,0.5481378742736795
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2006,0.5152461788343654,0.5322052460768955,0.4996726065720979
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2006,46423.76446042712,49491.59891,43755.816662433725
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2006,55617.652541979136,56956.16681453028,54381.528941990764
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2006,50868.31027937396,52544.47362256751,49348.60256806743
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2007,275654010.28414685,293099340.4013406,260423003.96427116
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2007,313293270.5922678,320793249.50823176,306338066.6
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2007,588947280.8764147,608499318.9630543,571685092.6701405
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.4635153216840849,0.4923778142608587,0.4383655723327974
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.5560851347257099,0.569144894,0.5437600705238441
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2007,0.5085507066117508,0.5252325796261247,0.4938653822261881
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2007,45496.39015046396,48375.72263141482,42982.529368250325
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2007,55167.12693857728,56487.78182564662,53942.40026844661
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2007,50175.28980639359,51841.023241554285,48704.63984490062
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2008,274189289.1,290236775.50584733,259020162.85044357
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2008,316079722.6874098,324326563.82361805,308968564.8
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2008,590269011.7568609,609901563.4,572923132.7857707
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.4541193850826374,0.4806173334932102,0.4297246586946943
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.5513385609315928,0.5656598806948029,0.5393769963848104
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2008,0.5014718113122019,0.5178080387685701,0.4866448906729648
5,Prevalence,163,India,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2008,44530.45329568428,47136.68874599783,42066.87031283204
5,Prevalence,163,India,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2008,54676.31254,56102.87309149726,53446.205495945884
5,Prevalence,163,India,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2008,49443.43192792886,51087.93758952098,47990.467653920125
5,Prevalence,161,Bangladesh,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1990,25887985.61551417,28292783.07430648,23766076.47168351
5,Prevalence,161,Bangladesh,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1990,28765868.738005508,31459759.54687464,26551304.601729404
5,Prevalence,161,Bangladesh,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1990,54653854.35351969,58332126.92,51582217.71876072
5,Prevalence,161,Bangladesh,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.4684944252912406,0.5122338853515687,0.4307046339798136
5,Prevalence,161,Bangladesh,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.5475935362732895,0.5984312342979994,0.5054326877800885
5,Prevalence,161,Bangladesh,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.5070490442103419,0.5407018402665165,0.478968352
5,Prevalence,161,Bangladesh,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,1990,46150.566949641616,50437.604487850505,42367.83501144365
5,Prevalence,161,Bangladesh,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,1990,54247.93509459854,59328.19236346354,50071.61305747514
5,Prevalence,161,Bangladesh,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1990,50085.42171,53456.23306839079,47270.538518364505
5,Prevalence,161,Bangladesh,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,1991,25858896.842575915,28164764.476261333,23806289.453951217
5,Prevalence,161,Bangladesh,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,1991,28946693.756238703,31499865.82633516,26757283.105136395
5,Prevalence,161,Bangladesh,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1991,54805590.59881456,58671578.19606324,51711039.84083592
