covariate_name_short,location_id,location_name,year_id,age_group_id,age_group_name,sex_id,sex,mean_value,lower_value,upper_value
adult_underweight,161,Bangladesh,2004,27,Age-standardized,1,Male,0.11568718,0.11568718,0.11568718
adult_underweight,161,Bangladesh,2004,27,Age-standardized,2,Female,0.11575537,0.11575537,0.11575537
adult_underweight,161,Bangladesh,2005,27,Age-standardized,1,Male,0.11245923,0.11245923,0.11245923
adult_underweight,161,Bangladesh,2005,27,Age-standardized,2,Female,0.11289697,0.11289697,0.11289697
adult_underweight,161,Bangladesh,2006,27,Age-standardized,1,Male,0.10952693,0.10952693,0.10952693
adult_underweight,161,Bangladesh,2006,27,Age-standardized,2,Female,0.11043342,0.11043342,0.11043342
adult_underweight,161,Bangladesh,2007,27,Age-standardized,1,Male,0.10687267,0.10687267,0.10687267
adult_underweight,161,Bangladesh,2007,27,Age-standardized,2,Female,0.10984891,0.10984891,0.10984891
adult_underweight,161,Bangladesh,2008,27,Age-standardized,1,Male,0.10388259,0.10388259,0.10388259
adult_underweight,161,Bangladesh,2008,27,Age-standardized,2,Female,0.10865341,0.10865341,0.10865341
adult_underweight,161,Bangladesh,2009,27,Age-standardized,1,Male,0.10103726,0.10103726,0.10103726
adult_underweight,161,Bangladesh,2009,27,Age-standardized,2,Female,0.10737431,0.10737431,0.10737431
adult_underweight,161,Bangladesh,2010,27,Age-standardized,1,Male,0.09680482,0.09680482,0.09680482
adult_underweight,161,Bangladesh,2010,27,Age-standardized,2,Female,0.10605973,0.10605973,0.10605973
adult_underweight,161,Bangladesh,2011,27,Age-standardized,1,Male,0.09344019,0.09344019,0.09344019
adult_underweight,161,Bangladesh,2011,27,Age-standardized,2,Female,0.10499712,0.10499712,0.10499712
adult_underweight,161,Bangladesh,2012,27,Age-standardized,1,Male,0.08864583,0.08864583,0.08864583
adult_underweight,161,Bangladesh,2012,27,Age-standardized,2,Female,0.10286279999999999,0.10286279999999999,0.10286279999999999
adult_underweight,161,Bangladesh,2013,27,Age-standardized,1,Male,0.08745758,0.08745758,0.08745758
adult_underweight,161,Bangladesh,2013,27,Age-standardized,2,Female,0.10286236,0.10286236,0.10286236
adult_underweight,161,Bangladesh,2014,27,Age-standardized,1,Male,0.08637925,0.08637925,0.08637925
adult_underweight,161,Bangladesh,2014,27,Age-standardized,2,Female,0.10287851,0.10287851,0.10287851
adult_underweight,161,Bangladesh,2015,27,Age-standardized,1,Male,0.08567965,0.08567965,0.08567965
adult_underweight,161,Bangladesh,2015,27,Age-standardized,2,Female,0.10348019,0.10348019,0.10348019
adult_underweight,161,Bangladesh,2016,27,Age-standardized,1,Male,0.08377095,0.08377095,0.08377095
adult_underweight,161,Bangladesh,2016,27,Age-standardized,2,Female,0.10311265,0.10311265,0.10311265
adult_underweight,161,Bangladesh,2017,27,Age-standardized,1,Male,0.08377095,0.08377095,0.08377095
adult_underweight,161,Bangladesh,2017,27,Age-standardized,2,Female,0.10311265,0.10311265,0.10311265
adult_underweight,161,Bangladesh,2018,27,Age-standardized,1,Male,0.082789955,0.082789955,0.082789955
adult_underweight,161,Bangladesh,2018,27,Age-standardized,2,Female,0.101953084,0.101953084,0.101953084
adult_underweight,161,Bangladesh,2019,27,Age-standardized,1,Male,0.081956719,0.081956719,0.081956719
adult_underweight,161,Bangladesh,2019,27,Age-standardized,2,Female,0.10096754107011098,0.10096754107011098,0.10096754107011098
adult_underweight,161,Bangladesh,2020,27,Age-standardized,1,Male,0.081260959,0.081260959,0.081260959
adult_underweight,161,Bangladesh,2020,27,Age-standardized,2,Female,0.10021382869275698,0.10021382869275698,0.10021382869275698
adult_underweight,161,Bangladesh,2021,27,Age-standardized,1,Male,0.080599889,0.080599889,0.080599889
adult_underweight,161,Bangladesh,2021,27,Age-standardized,2,Female,0.099496916,0.099496916,0.099496916
adult_underweight,135,Brazil,1994,27,Age-standardized,1,Male,0.00987062,0.00987062,0.00987062
adult_underweight,135,Brazil,1994,27,Age-standardized,2,Female,0.02664888,0.02664888,0.02664888
adult_underweight,135,Brazil,1995,27,Age-standardized,1,Male,0.00958683,0.00958683,0.00958683
adult_underweight,135,Brazil,1995,27,Age-standardized,2,Female,0.02650464,0.02650464,0.02650464
adult_underweight,135,Brazil,1996,27,Age-standardized,1,Male,0.00957139,0.00957139,0.00957139
adult_underweight,135,Brazil,1996,27,Age-standardized,2,Female,0.02658731,0.02658731,0.02658731
adult_underweight,135,Brazil,1997,27,Age-standardized,1,Male,0.00968255,0.00968255,0.00968255
adult_underweight,135,Brazil,1997,27,Age-standardized,2,Female,0.02651467,0.02651467,0.02651467
adult_underweight,135,Brazil,1998,27,Age-standardized,1,Male,0.01026516,0.01026516,0.01026516
adult_underweight,135,Brazil,1998,27,Age-standardized,2,Female,0.02608955,0.02608955,0.02608955
adult_underweight,135,Brazil,1999,27,Age-standardized,1,Male,0.0110472,0.0110472,0.0110472
adult_underweight,135,Brazil,1999,27,Age-standardized,2,Female,0.02576742,0.02576742,0.02576742
adult_underweight,135,Brazil,2000,27,Age-standardized,1,Male,0.01174729,0.01174729,0.01174729
adult_underweight,135,Brazil,2000,27,Age-standardized,2,Female,0.02541791,0.02541791,0.02541791
adult_underweight,135,Brazil,2001,27,Age-standardized,1,Male,0.01235739,0.01235739,0.01235739
adult_underweight,135,Brazil,2001,27,Age-standardized,2,Female,0.02507073,0.02507073,0.02507073
adult_underweight,135,Brazil,2002,27,Age-standardized,1,Male,0.01279389,0.01279389,0.01279389
adult_underweight,135,Brazil,2002,27,Age-standardized,2,Female,0.02465265,0.02465265,0.02465265
adult_underweight,135,Brazil,2003,27,Age-standardized,1,Male,0.01340178,0.01340178,0.01340178
adult_underweight,135,Brazil,2003,27,Age-standardized,2,Female,0.02428531,0.02428531,0.02428531
adult_underweight,135,Brazil,2004,27,Age-standardized,1,Male,0.01366865,0.01366865,0.01366865
adult_underweight,135,Brazil,2004,27,Age-standardized,2,Female,0.02447524,0.02447524,0.02447524
adult_underweight,135,Brazil,2005,27,Age-standardized,1,Male,0.0138707,0.0138707,0.0138707
adult_underweight,135,Brazil,2005,27,Age-standardized,2,Female,0.02475988,0.02475988,0.02475988
adult_underweight,135,Brazil,2006,27,Age-standardized,1,Male,0.01422445,0.01422445,0.01422445
adult_underweight,135,Brazil,2006,27,Age-standardized,2,Female,0.02485495,0.02485495,0.02485495
adult_underweight,135,Brazil,2007,27,Age-standardized,1,Male,0.01463848,0.01463848,0.01463848
adult_underweight,135,Brazil,2007,27,Age-standardized,2,Female,0.02530994,0.02530994,0.02530994
adult_underweight,135,Brazil,2008,27,Age-standardized,1,Male,0.01536286,0.01536286,0.01536286
adult_underweight,135,Brazil,2008,27,Age-standardized,2,Female,0.026268,0.026268,0.026268
adult_underweight,135,Brazil,2009,27,Age-standardized,1,Male,0.01634689,0.01634689,0.01634689
adult_underweight,135,Brazil,2009,27,Age-standardized,2,Female,0.0278215,0.0278215,0.0278215
adult_underweight,135,Brazil,2010,27,Age-standardized,1,Male,0.01732953,0.01732953,0.01732953
adult_underweight,135,Brazil,2010,27,Age-standardized,2,Female,0.02905347,0.02905347,0.02905347
adult_underweight,135,Brazil,2011,27,Age-standardized,1,Male,0.01809962,0.01809962,0.01809962
adult_underweight,135,Brazil,2011,27,Age-standardized,2,Female,0.02936323,0.02936323,0.02936323
adult_underweight,135,Brazil,2012,27,Age-standardized,1,Male,0.01857874,0.01857874,0.01857874
adult_underweight,135,Brazil,2012,27,Age-standardized,2,Female,0.02955908,0.02955908,0.02955908
adult_underweight,135,Brazil,2013,27,Age-standardized,1,Male,0.01895689,0.01895689,0.01895689
adult_underweight,135,Brazil,2013,27,Age-standardized,2,Female,0.03020611,0.03020611,0.03020611
adult_underweight,135,Brazil,2014,27,Age-standardized,1,Male,0.01934677,0.01934677,0.01934677
adult_underweight,135,Brazil,2014,27,Age-standardized,2,Female,0.03098963,0.03098963,0.03098963
adult_underweight,135,Brazil,2015,27,Age-standardized,1,Male,0.01963587,0.01963587,0.01963587
adult_underweight,135,Brazil,2015,27,Age-standardized,2,Female,0.03176276,0.03176276,0.03176276
adult_underweight,135,Brazil,2016,27,Age-standardized,1,Male,0.02039938,0.02039938,0.02039938
adult_underweight,135,Brazil,2016,27,Age-standardized,2,Female,0.03275614,0.03275614,0.03275614
adult_underweight,135,Brazil,2017,27,Age-standardized,1,Male,0.02039938,0.02039938,0.02039938
adult_underweight,135,Brazil,2017,27,Age-standardized,2,Female,0.03275614,0.03275614,0.03275614
adult_underweight,135,Brazil,2018,27,Age-standardized,1,Male,0.020289872,0.020289872,0.020289872
adult_underweight,135,Brazil,2018,27,Age-standardized,2,Female,0.032585852,0.032585852,0.032585852
adult_underweight,135,Brazil,2019,27,Age-standardized,1,Male,0.020197229,0.020197229,0.020197229
adult_underweight,135,Brazil,2019,27,Age-standardized,2,Female,0.032441757,0.032441757,0.032441757
adult_underweight,135,Brazil,2020,27,Age-standardized,1,Male,0.02012201,0.02012201,0.02012201
adult_underweight,135,Brazil,2020,27,Age-standardized,2,Female,0.03233466,0.03233466,0.03233466
adult_underweight,135,Brazil,2021,27,Age-standardized,1,Male,0.020049623,0.020049623,0.020049623
adult_underweight,135,Brazil,2021,27,Age-standardized,2,Female,0.03223155,0.03223155,0.03223155
adult_underweight,10,Cambodia,1994,27,Age-standardized,1,Male,0.21288471,0.21288471,0.21288471
adult_underweight,10,Cambodia,1994,27,Age-standardized,2,Female,0.22393215,0.22393215,0.22393215
adult_underweight,10,Cambodia,1995,27,Age-standardized,1,Male,0.21240858,0.21240858,0.21240858
adult_underweight,10,Cambodia,1995,27,Age-standardized,2,Female,0.22402870000000003,0.22402870000000003,0.22402870000000003
adult_underweight,10,Cambodia,1996,27,Age-standardized,1,Male,0.21227705,0.21227705,0.21227705
adult_underweight,10,Cambodia,1996,27,Age-standardized,2,Female,0.22397452,0.22397452,0.22397452
adult_underweight,10,Cambodia,1997,27,Age-standardized,1,Male,0.21208648,0.21208648,0.21208648
adult_underweight,10,Cambodia,1997,27,Age-standardized,2,Female,0.22384347,0.22384347,0.22384347
adult_underweight,10,Cambodia,1998,27,Age-standardized,1,Male,0.21171369,0.21171369,0.21171369
adult_underweight,10,Cambodia,1998,27,Age-standardized,2,Female,0.2226342,0.2226342,0.2226342
adult_underweight,10,Cambodia,1999,27,Age-standardized,1,Male,0.21148427,0.21148427,0.21148427
adult_underweight,10,Cambodia,1999,27,Age-standardized,2,Female,0.22094479,0.22094479,0.22094479
adult_underweight,10,Cambodia,2000,27,Age-standardized,1,Male,0.21091034,0.21091034,0.21091034
adult_underweight,10,Cambodia,2000,27,Age-standardized,2,Female,0.21886665,0.21886665,0.21886665
adult_underweight,10,Cambodia,2001,27,Age-standardized,1,Male,0.20986547,0.20986547,0.20986547
adult_underweight,10,Cambodia,2001,27,Age-standardized,2,Female,0.21494483,0.21494483,0.21494483
adult_underweight,10,Cambodia,2002,27,Age-standardized,1,Male,0.20851655,0.20851655,0.20851655
adult_underweight,10,Cambodia,2002,27,Age-standardized,2,Female,0.21047548,0.21047548,0.21047548
adult_underweight,10,Cambodia,2003,27,Age-standardized,1,Male,0.20719902,0.20719902,0.20719902
adult_underweight,10,Cambodia,2003,27,Age-standardized,2,Female,0.20626921,0.20626921,0.20626921
adult_underweight,10,Cambodia,2004,27,Age-standardized,1,Male,0.20598098,0.20598098,0.20598098
adult_underweight,10,Cambodia,2004,27,Age-standardized,2,Female,0.20275981,0.20275981,0.20275981
adult_underweight,10,Cambodia,2005,27,Age-standardized,1,Male,0.20512372,0.20512372,0.20512372
adult_underweight,10,Cambodia,2005,27,Age-standardized,2,Female,0.20044323,0.20044323,0.20044323
adult_underweight,10,Cambodia,2006,27,Age-standardized,1,Male,0.20420042,0.20420042,0.20420042
adult_underweight,10,Cambodia,2006,27,Age-standardized,2,Female,0.19868222,0.19868222,0.19868222
adult_underweight,10,Cambodia,2007,27,Age-standardized,1,Male,0.20351492,0.20351492,0.20351492
adult_underweight,10,Cambodia,2007,27,Age-standardized,2,Female,0.19718398,0.19718398,0.19718398
adult_underweight,10,Cambodia,2008,27,Age-standardized,1,Male,0.20291319,0.20291319,0.20291319
adult_underweight,10,Cambodia,2008,27,Age-standardized,2,Female,0.19604133,0.19604133,0.19604133
adult_underweight,10,Cambodia,2009,27,Age-standardized,1,Male,0.20242989,0.20242989,0.20242989
adult_underweight,10,Cambodia,2009,27,Age-standardized,2,Female,0.19549146,0.19549146,0.19549146
adult_underweight,10,Cambodia,2010,27,Age-standardized,1,Male,0.2018541,0.2018541,0.2018541
adult_underweight,10,Cambodia,2010,27,Age-standardized,2,Female,0.19499754,0.19499754,0.19499754
adult_underweight,10,Cambodia,2011,27,Age-standardized,1,Male,0.20095119,0.20095119,0.20095119
adult_underweight,10,Cambodia,2011,27,Age-standardized,2,Female,0.19410682,0.19410682,0.19410682
adult_underweight,10,Cambodia,2012,27,Age-standardized,1,Male,0.19990055,0.19990055,0.19990055
adult_underweight,10,Cambodia,2012,27,Age-standardized,2,Female,0.19358458,0.19358458,0.19358458
adult_underweight,10,Cambodia,2013,27,Age-standardized,1,Male,0.19894898,0.19894898,0.19894898
adult_underweight,10,Cambodia,2013,27,Age-standardized,2,Female,0.19292568,0.19292568,0.19292568
adult_underweight,10,Cambodia,2014,27,Age-standardized,1,Male,0.198358,0.198358,0.198358
adult_underweight,10,Cambodia,2014,27,Age-standardized,2,Female,0.19261997,0.19261997,0.19261997
adult_underweight,10,Cambodia,2015,27,Age-standardized,1,Male,0.19764919,0.19764919,0.19764919
adult_underweight,10,Cambodia,2015,27,Age-standardized,2,Female,0.19233507,0.19233507,0.19233507
adult_underweight,10,Cambodia,2016,27,Age-standardized,1,Male,0.19682671,0.19682671,0.19682671
adult_underweight,10,Cambodia,2016,27,Age-standardized,2,Female,0.19183068,0.19183068,0.19183068
adult_underweight,10,Cambodia,2017,27,Age-standardized,1,Male,0.19682671,0.19682671,0.19682671
adult_underweight,10,Cambodia,2017,27,Age-standardized,2,Female,0.19183068,0.19183068,0.19183068
adult_underweight,10,Cambodia,2018,27,Age-standardized,1,Male,0.19531251805036604,0.19531251805036604,0.19531251805036604
adult_underweight,10,Cambodia,2018,27,Age-standardized,2,Female,0.19037442159225698,0.19037442159225698,0.19037442159225698
adult_underweight,10,Cambodia,2019,27,Age-standardized,1,Male,0.19395544085849603,0.19395544085849603,0.19395544085849603
adult_underweight,10,Cambodia,2019,27,Age-standardized,2,Female,0.189069242,0.189069242,0.189069242
adult_underweight,10,Cambodia,2020,27,Age-standardized,1,Male,0.192965527,0.192965527,0.192965527
adult_underweight,10,Cambodia,2020,27,Age-standardized,2,Female,0.188197856,0.188197856,0.188197856
adult_underweight,10,Cambodia,2021,27,Age-standardized,1,Male,0.19202087933085896,0.19202087933085896,0.19202087933085896
adult_underweight,10,Cambodia,2021,27,Age-standardized,2,Female,0.18736603395954002,0.18736603395954002,0.18736603395954002
adult_underweight,6,China,1994,27,Age-standardized,1,Male,0.05986008,0.05986008,0.05986008
adult_underweight,6,China,1994,27,Age-standardized,2,Female,0.06045707,0.06045707,0.06045707
adult_underweight,6,China,1995,27,Age-standardized,1,Male,0.05809772,0.05809772,0.05809772
adult_underweight,6,China,1995,27,Age-standardized,2,Female,0.05934031,0.05934031,0.05934031
adult_underweight,6,China,1996,27,Age-standardized,1,Male,0.05651143,0.05651143,0.05651143
adult_underweight,6,China,1996,27,Age-standardized,2,Female,0.05815593,0.05815593,0.05815593
adult_underweight,6,China,1997,27,Age-standardized,1,Male,0.05497554,0.05497554,0.05497554
adult_underweight,6,China,1997,27,Age-standardized,2,Female,0.05682312,0.05682312,0.05682312
adult_underweight,6,China,1998,27,Age-standardized,1,Male,0.05403193,0.05403193,0.05403193
adult_underweight,6,China,1998,27,Age-standardized,2,Female,0.05439441,0.05439441,0.05439441
adult_underweight,6,China,1999,27,Age-standardized,1,Male,0.0531733,0.0531733,0.0531733
adult_underweight,6,China,1999,27,Age-standardized,2,Female,0.05228979,0.05228979,0.05228979
adult_underweight,6,China,2000,27,Age-standardized,1,Male,0.05247183,0.05247183,0.05247183
adult_underweight,6,China,2000,27,Age-standardized,2,Female,0.05081188,0.05081188,0.05081188
adult_underweight,6,China,2001,27,Age-standardized,1,Male,0.05225098,0.05225098,0.05225098
adult_underweight,6,China,2001,27,Age-standardized,2,Female,0.05083969,0.05083969,0.05083969
adult_underweight,6,China,2002,27,Age-standardized,1,Male,0.05211309,0.05211309,0.05211309
adult_underweight,6,China,2002,27,Age-standardized,2,Female,0.05140454,0.05140454,0.05140454
adult_underweight,6,China,2003,27,Age-standardized,1,Male,0.05164514,0.05164514,0.05164514
adult_underweight,6,China,2003,27,Age-standardized,2,Female,0.05217965,0.05217965,0.05217965
adult_underweight,6,China,2004,27,Age-standardized,1,Male,0.05085765,0.05085765,0.05085765
adult_underweight,6,China,2004,27,Age-standardized,2,Female,0.05351826,0.05351826,0.05351826
adult_underweight,6,China,2005,27,Age-standardized,1,Male,0.04861707,0.04861707,0.04861707
adult_underweight,6,China,2005,27,Age-standardized,2,Female,0.05511711,0.05511711,0.05511711
adult_underweight,6,China,2006,27,Age-standardized,1,Male,0.04611403,0.04611403,0.04611403
adult_underweight,6,China,2006,27,Age-standardized,2,Female,0.05668808,0.05668808,0.05668808
adult_underweight,6,China,2007,27,Age-standardized,1,Male,0.04400426,0.04400426,0.04400426
adult_underweight,6,China,2007,27,Age-standardized,2,Female,0.05740255,0.05740255,0.05740255
adult_underweight,6,China,2008,27,Age-standardized,1,Male,0.04181279,0.04181279,0.04181279
adult_underweight,6,China,2008,27,Age-standardized,2,Female,0.05684887,0.05684887,0.05684887
adult_underweight,6,China,2009,27,Age-standardized,1,Male,0.03993551,0.03993551,0.03993551
adult_underweight,6,China,2009,27,Age-standardized,2,Female,0.05478134,0.05478134,0.05478134
adult_underweight,6,China,2010,27,Age-standardized,1,Male,0.03869815,0.03869815,0.03869815
adult_underweight,6,China,2010,27,Age-standardized,2,Female,0.05292738,0.05292738,0.05292738
adult_underweight,6,China,2011,27,Age-standardized,1,Male,0.03775637,0.03775637,0.03775637
adult_underweight,6,China,2011,27,Age-standardized,2,Female,0.05136411,0.05136411,0.05136411
adult_underweight,6,China,2012,27,Age-standardized,1,Male,0.03691192,0.03691192,0.03691192
adult_underweight,6,China,2012,27,Age-standardized,2,Female,0.05044464,0.05044464,0.05044464
adult_underweight,6,China,2013,27,Age-standardized,1,Male,0.03614066,0.03614066,0.03614066
adult_underweight,6,China,2013,27,Age-standardized,2,Female,0.04990307,0.04990307,0.04990307
adult_underweight,6,China,2014,27,Age-standardized,1,Male,0.03541078,0.03541078,0.03541078
adult_underweight,6,China,2014,27,Age-standardized,2,Female,0.0494297,0.0494297,0.0494297
adult_underweight,6,China,2015,27,Age-standardized,1,Male,0.0347318,0.0347318,0.0347318
adult_underweight,6,China,2015,27,Age-standardized,2,Female,0.04905486,0.04905486,0.04905486
adult_underweight,6,China,2016,27,Age-standardized,1,Male,0.03428082,0.03428082,0.03428082
adult_underweight,6,China,2016,27,Age-standardized,2,Female,0.04874686,0.04874686,0.04874686
adult_underweight,6,China,2017,27,Age-standardized,1,Male,0.03428082,0.03428082,0.03428082
adult_underweight,6,China,2017,27,Age-standardized,2,Female,0.04874686,0.04874686,0.04874686
adult_underweight,6,China,2018,27,Age-standardized,1,Male,0.033729019,0.033729019,0.033729019
adult_underweight,6,China,2018,27,Age-standardized,2,Female,0.0479886,0.0479886,0.0479886
adult_underweight,6,China,2019,27,Age-standardized,1,Male,0.033354358,0.033354358,0.033354358
adult_underweight,6,China,2019,27,Age-standardized,2,Female,0.047473423,0.047473423,0.047473423
adult_underweight,6,China,2020,27,Age-standardized,1,Male,0.033118029,0.033118029,0.033118029
adult_underweight,6,China,2020,27,Age-standardized,2,Female,0.047175837,0.047175837,0.047175837
adult_underweight,6,China,2021,27,Age-standardized,1,Male,0.032892873,0.032892873,0.032892873
adult_underweight,6,China,2021,27,Age-standardized,2,Female,0.046892072,0.046892072,0.046892072
adult_underweight,122,Ecuador,1994,27,Age-standardized,1,Male,0.04063403,0.04063403,0.04063403
adult_underweight,122,Ecuador,1994,27,Age-standardized,2,Female,0.02844674,0.02844674,0.02844674
adult_underweight,122,Ecuador,1995,27,Age-standardized,1,Male,0.04074307,0.04074307,0.04074307
adult_underweight,122,Ecuador,1995,27,Age-standardized,2,Female,0.02811246,0.02811246,0.02811246
adult_underweight,122,Ecuador,1996,27,Age-standardized,1,Male,0.0407673,0.0407673,0.0407673
adult_underweight,122,Ecuador,1996,27,Age-standardized,2,Female,0.02774773,0.02774773,0.02774773
adult_underweight,122,Ecuador,1997,27,Age-standardized,1,Male,0.04072786,0.04072786,0.04072786
adult_underweight,122,Ecuador,1997,27,Age-standardized,2,Female,0.02749709,0.02749709,0.02749709
adult_underweight,122,Ecuador,1998,27,Age-standardized,1,Male,0.04013002,0.04013002,0.04013002
adult_underweight,122,Ecuador,1998,27,Age-standardized,2,Female,0.02711373,0.02711373,0.02711373
adult_underweight,122,Ecuador,1999,27,Age-standardized,1,Male,0.03891436,0.03891436,0.03891436
adult_underweight,122,Ecuador,1999,27,Age-standardized,2,Female,0.02672723,0.02672723,0.02672723
adult_underweight,122,Ecuador,2000,27,Age-standardized,1,Male,0.03769124,0.03769124,0.03769124
adult_underweight,122,Ecuador,2000,27,Age-standardized,2,Female,0.02624153,0.02624153,0.02624153
adult_underweight,122,Ecuador,2001,27,Age-standardized,1,Male,0.036575699999999996,0.036575699999999996,0.036575699999999996
adult_underweight,122,Ecuador,2001,27,Age-standardized,2,Female,0.02585032,0.02585032,0.02585032
adult_underweight,122,Ecuador,2002,27,Age-standardized,1,Male,0.03542504,0.03542504,0.03542504
adult_underweight,122,Ecuador,2002,27,Age-standardized,2,Female,0.02545603,0.02545603,0.02545603
adult_underweight,122,Ecuador,2003,27,Age-standardized,1,Male,0.03431463,0.03431463,0.03431463
adult_underweight,122,Ecuador,2003,27,Age-standardized,2,Female,0.0251639,0.0251639,0.0251639
adult_underweight,122,Ecuador,2004,27,Age-standardized,1,Male,0.03072207,0.03072207,0.03072207
adult_underweight,122,Ecuador,2004,27,Age-standardized,2,Female,0.0233761,0.0233761,0.0233761
adult_underweight,122,Ecuador,2005,27,Age-standardized,1,Male,0.02586583,0.02586583,0.02586583
adult_underweight,122,Ecuador,2005,27,Age-standardized,2,Female,0.02256697,0.02256697,0.02256697
adult_underweight,122,Ecuador,2006,27,Age-standardized,1,Male,0.02045188,0.02045188,0.02045188
adult_underweight,122,Ecuador,2006,27,Age-standardized,2,Female,0.0218138,0.0218138,0.0218138
adult_underweight,122,Ecuador,2007,27,Age-standardized,1,Male,0.01525245,0.01525245,0.01525245
adult_underweight,122,Ecuador,2007,27,Age-standardized,2,Female,0.02111273,0.02111273,0.02111273
adult_underweight,122,Ecuador,2008,27,Age-standardized,1,Male,0.011163600000000001,0.011163600000000001,0.011163600000000001
adult_underweight,122,Ecuador,2008,27,Age-standardized,2,Female,0.02052952,0.02052952,0.02052952
adult_underweight,122,Ecuador,2009,27,Age-standardized,1,Male,0.00828977,0.00828977,0.00828977
adult_underweight,122,Ecuador,2009,27,Age-standardized,2,Female,0.02000323,0.02000323,0.02000323
adult_underweight,122,Ecuador,2010,27,Age-standardized,1,Male,0.00638936,0.00638936,0.00638936
adult_underweight,122,Ecuador,2010,27,Age-standardized,2,Female,0.01948286,0.01948286,0.01948286
adult_underweight,122,Ecuador,2011,27,Age-standardized,1,Male,0.00516785,0.00516785,0.00516785
adult_underweight,122,Ecuador,2011,27,Age-standardized,2,Female,0.01896491,0.01896491,0.01896491
adult_underweight,122,Ecuador,2012,27,Age-standardized,1,Male,0.0044093,0.0044093,0.0044093
adult_underweight,122,Ecuador,2012,27,Age-standardized,2,Female,0.01834026,0.01834026,0.01834026
adult_underweight,122,Ecuador,2013,27,Age-standardized,1,Male,0.00433788,0.00433788,0.00433788
adult_underweight,122,Ecuador,2013,27,Age-standardized,2,Female,0.01843607,0.01843607,0.01843607
adult_underweight,122,Ecuador,2014,27,Age-standardized,1,Male,0.00440312,0.00440312,0.00440312
adult_underweight,122,Ecuador,2014,27,Age-standardized,2,Female,0.01864425,0.01864425,0.01864425
adult_underweight,122,Ecuador,2015,27,Age-standardized,1,Male,0.00462568,0.00462568,0.00462568
adult_underweight,122,Ecuador,2015,27,Age-standardized,2,Female,0.0188358,0.0188358,0.0188358
adult_underweight,122,Ecuador,2016,27,Age-standardized,1,Male,0.00435815,0.00435815,0.00435815
adult_underweight,122,Ecuador,2016,27,Age-standardized,2,Female,0.01873157,0.01873157,0.01873157
adult_underweight,122,Ecuador,2017,27,Age-standardized,1,Male,0.00435815,0.00435815,0.00435815
adult_underweight,122,Ecuador,2017,27,Age-standardized,2,Female,0.01873157,0.01873157,0.01873157
adult_underweight,122,Ecuador,2018,27,Age-standardized,1,Male,0.004331919,0.004331919,0.004331919
adult_underweight,122,Ecuador,2018,27,Age-standardized,2,Female,0.018622586,0.018622586,0.018622586
adult_underweight,122,Ecuador,2019,27,Age-standardized,1,Male,0.004311069,0.004311069,0.004311069
adult_underweight,122,Ecuador,2019,27,Age-standardized,2,Female,0.018535939,0.018535939,0.018535939
adult_underweight,122,Ecuador,2020,27,Age-standardized,1,Male,0.004295587,0.004295587,0.004295587
adult_underweight,122,Ecuador,2020,27,Age-standardized,2,Female,0.018477037822731003,0.018477037822731003,0.018477037822731003
adult_underweight,122,Ecuador,2021,27,Age-standardized,1,Male,0.004281165,0.004281165,0.004281165
adult_underweight,122,Ecuador,2021,27,Age-standardized,2,Female,0.018422151,0.018422151,0.018422151
